text	label	rationale_label
"RT @TODAYonline: Sg to donate S$100,000 seed money to kick-start @SGRedCross appeal for donations http://t.co/Ow5uR1xXJf #NepalQuake http:/…"	rescue_volunteering_and_donation_effort	sg§§§0.13 to§§§0.12 donate§§§0.12 s$§§§0.13 100,000§§§0.13 seed§§§0.13 money§§§0.12 to§§§0.0 kick-start§§§0.0 appeal§§§0.0 for§§§0.0 donations§§§0.0 #nepalquake§§§0.0 :/§§§0.0 …§§§0.0
RT @globalhlthtwit: Astonishing. BBC Marr discuss Nepal in terms of risks to Everest climbers and heritage. No mention of Nepalis.	not_related_or_irrelevant	astonishing§§§0.03 .§§§0.03 bbc§§§0.04 marr§§§0.04 discuss§§§0.04 nepal§§§0.04 in§§§0.04 terms§§§0.04 of§§§0.04 risks§§§0.04 to§§§0.04 everest§§§0.04 climbers§§§0.04 and§§§0.04 heritage§§§0.04 .§§§0.04 no§§§0.04 mention§§§0.04 of§§§0.04 nepalis§§§0.04 .§§§0.03
BBC News - Sentinel satellite reveals Nepal quake movement http://t.co/puZ9z4EjEv	other_useful_information	bbc§§§0.0 news§§§0.0 -§§§0.0 sentinel§§§0.12 satellite§§§0.11 reveals§§§0.11 nepal§§§0.14 quake§§§0.13 movement§§§0.14
A Poetic tribute to  #NepalQuake by our #TumbhiArtists  Read:... http://t.co/FbKf0FId2v	not_related_or_irrelevant	a§§§0.07 poetic§§§0.07 tribute§§§0.07 to§§§0.07 #nepalquake§§§0.07 by§§§0.05 our§§§0.06 #tumbhiartists§§§0.06 read§§§0.06 :§§§0.05 ...§§§0.05
RT @geetapandeyBBC: Reports coming in from Nepal of another big quake. We felt it here in delhi too. Went on for close to a minute	other_useful_information	reports§§§0.1 coming§§§0.1 in§§§0.1 from§§§0.09 nepal§§§0.11 of§§§0.1 another§§§0.1 big§§§0.1 quake§§§0.1 .§§§0.0 we§§§0.0 felt§§§0.0 it§§§0.0 here§§§0.0 in§§§0.0 delhi§§§0.0 too§§§0.0 .§§§0.0 went§§§0.0 on§§§0.0 for§§§0.0 close§§§0.0 to§§§0.0 a§§§0.0 minute§§§0.0
Earthquake Nepal April 2015 https://t.co/Veoo7r35YL	other_useful_information	earthquake§§§0.19 nepal§§§0.21 april§§§0.2 2015§§§0.19
RT @iDangs_: Pray for the people of Nepal. Too many lost lives na.	not_related_or_irrelevant	pray§§§0.14 for§§§0.14 the§§§0.14 people§§§0.14 of§§§0.14 nepal§§§0.14 .§§§0.0 too§§§0.0 many§§§0.0 lost§§§0.0 lives§§§0.0 na§§§0.0 .§§§0.0
"RT @delpieroale: Check out these links, they are excellent guides for those who would like to help #NepalEarthquake http://t.co/8i98GBLrY0 …"	not_related_or_irrelevant	check§§§0.05 out§§§0.05 these§§§0.05 links§§§0.05 ,§§§0.05 they§§§0.05 are§§§0.05 excellent§§§0.05 guides§§§0.05 for§§§0.05 those§§§0.05 who§§§0.05 would§§§0.05 like§§§0.05 to§§§0.05 help§§§0.05 #nepalearthquake§§§0.05 …§§§0.05
RT @drharshvardhan: The death of mountaineers in the avalanche following Nepal's quake has deeply affected those with the  spirit of advent…	injured_or_dead_people	the§§§0.17 death§§§0.17 of§§§0.17 mountaineers§§§0.17 in§§§0.0 the§§§0.0 avalanche§§§0.0 following§§§0.0 nepal's§§§0.0 quake§§§0.0 has§§§0.0 deeply§§§0.0 affected§§§0.0 those§§§0.0 with§§§0.0 the§§§0.0 spirit§§§0.0 of§§§0.0 advent§§§0.0 …§§§0.0
"RT @rks196: @PMOlndia Due to shortage of hotels&amp;food in Nepal no,. of journalists,photographers etc shld be restricted in Nepal,Govt shld c…"	not_related_or_irrelevant	due§§§0.03 to§§§0.03 shortage§§§0.03 of§§§0.03 hotelsandfood§§§0.03 in§§§0.03 nepal§§§0.03 no§§§0.03 ,.§§§0.04 of§§§0.03 journalists§§§0.03 ,§§§0.03 photographers§§§0.03 etc§§§0.03 shld§§§0.03 be§§§0.03 restricted§§§0.03 in§§§0.03 nepal§§§0.03 ,§§§0.03 govt§§§0.03 shld§§§0.03 c§§§0.03 …§§§0.03
"RT @AdamLBarnett: 3,617 killed in Nepal. Protests &amp; riots in Baltimore. 88,175 worldwide abortions. FBI predicts ISIS attack in USA.  Peopl…"	injured_or_dead_people	3,617§§§0.25 killed§§§0.24 in§§§0.0 nepal§§§0.0 .§§§0.0 protests§§§0.0 and§§§0.0 riots§§§0.0 in§§§0.0 baltimore§§§0.0 .§§§0.0 88,175§§§0.0 worldwide§§§0.0 abortions§§§0.0 .§§§0.0 fbi§§§0.0 predicts§§§0.0 isis§§§0.0 attack§§§0.0 in§§§0.0 usa§§§0.0 .§§§0.0 peopl§§§0.0 …§§§0.0
"Let's pray for everyone in Nepal, hope they will find their loved ones &lt;3"	not_related_or_irrelevant	let's§§§0.06 pray§§§0.06 for§§§0.06 everyone§§§0.06 in§§§0.06 nepal§§§0.06 ,§§§0.05 hope§§§0.06 they§§§0.06 will§§§0.06 find§§§0.06 their§§§0.06 loved§§§0.06 ones§§§0.06 <3§§§0.04
"RT @veterantraveler: Learn the story behind ""Search and Rescue Nepal"" and help us meet our goal. @indiegogolife http://t.co/JIpGssBOJq"	not_related_or_irrelevant	learn§§§0.05 the§§§0.05 story§§§0.05 behind§§§0.05 ""§§§0.05 search§§§0.06 and§§§0.05 rescue§§§0.06 nepal§§§0.06 ""§§§0.05 and§§§0.04 help§§§0.05 us§§§0.05 meet§§§0.05 our§§§0.05 goal§§§0.05 .§§§0.04
This Security Camera Footage Of The Nepal Earthquake Will Make Your Heart Bleed For The People In Nepal http://t.co/vJEkSj7Epv via @MensXP	other_useful_information	this§§§0.1 security§§§0.11 camera§§§0.11 footage§§§0.11 of§§§0.11 the§§§0.11 nepal§§§0.12 earthquake§§§0.11 will§§§0.0 make§§§0.0 your§§§0.0 heart§§§0.0 bleed§§§0.0 for§§§0.0 the§§§0.0 people§§§0.0 in§§§0.0 nepal§§§0.0 via§§§0.0
RT @nischalgurung: Before and After Pictures from Nepal: Devastation of the Earthquake Changed The Face of Nepal  http://t.co/Z9P4eKimc0	other_useful_information	before§§§0.15 and§§§0.14 after§§§0.15 pictures§§§0.14 from§§§0.13 nepal§§§0.14 :§§§0.0 devastation§§§0.0 of§§§0.0 the§§§0.0 earthquake§§§0.0 changed§§§0.0 the§§§0.0 face§§§0.0 of§§§0.0 nepal§§§0.0
"RT @Beltrew: 1,910 people killed. 6M affected. Latest #data from the HDX Nepal crisis page. #NepalQuake  - https://t.co/bBFGHO5MxX http://t…"	injured_or_dead_people	1,910§§§0.25 people§§§0.25 killed§§§0.24 .§§§0.0 6m§§§0.0 affected§§§0.0 .§§§0.0 latest§§§0.0 #data§§§0.0 from§§§0.0 the§§§0.0 hdx§§§0.0 nepal§§§0.0 crisis§§§0.0 page§§§0.0 .§§§0.0 #nepalquake§§§0.0 -§§§0.0 …§§§0.0
I liked a @YouTube video from @ruptly http://t.co/KYWHmKMjUO Nepal: Panic as 6.7 magnitude aftershock rocks Kathmandu	other_useful_information	i§§§0.0 liked§§§0.0 a§§§0.0 video§§§0.0 from§§§0.0 nepal§§§0.0 :§§§0.0 panic§§§0.0 as§§§0.01 6.7§§§0.13 magnitude§§§0.12 aftershock§§§0.13 rocks§§§0.13 kathmandu§§§0.12
Earth-Quake in Nepal............... http://t.co/3xWAkAudIM	other_useful_information	earth-quake§§§0.17 in§§§0.16 nepal§§§0.17 ...............§§§0.0
RT @ChannelNewsAsia: BREAKING: Quake aftershock of 6.7 magnitude hits Nepal http://t.co/rnBxLk4N5M	other_useful_information	breaking§§§0.0 :§§§0.01 quake§§§0.1 aftershock§§§0.11 of§§§0.11 6.7§§§0.12 magnitude§§§0.11 hits§§§0.11 nepal§§§0.11
RT @dandavats_com: Let us come together to pray for those affected by the earthquake in Nepal and India. ISKCON Nepal has set up a rel… htt…	not_related_or_irrelevant	let§§§0.09 us§§§0.11 come§§§0.11 together§§§0.11 to§§§0.11 pray§§§0.12 for§§§0.12 those§§§0.12 affected§§§0.12 by§§§0.0 the§§§0.0 earthquake§§§0.0 in§§§0.0 nepal§§§0.0 and§§§0.0 india§§§0.0 .§§§0.0 iskcon§§§0.0 nepal§§§0.0 has§§§0.0 set§§§0.0 up§§§0.0 a§§§0.0 rel§§§0.0 …§§§0.0 htt§§§0.0 …§§§0.0
"#Map showing the location of #Earthquake on 25th and 26th April, 2015 in North India and Nepal. http://t.co/ea7E3SYCYQ"	other_useful_information	#map§§§0.14 showing§§§0.12 the§§§0.15 location§§§0.15 of§§§0.15 #earthquake§§§0.15 on§§§0.0 25th§§§0.0 and§§§0.0 26th§§§0.0 april§§§0.0 ,§§§0.0 2015§§§0.0 in§§§0.0 north§§§0.0 india§§§0.0 and§§§0.0 nepal§§§0.0 .§§§0.0
RT @cuteinsan: In this horrible situation in nepal our God  @Gurmeetramrahim  can help pita ji they really need your simpathy #MSGHelpEarth…	not_related_or_irrelevant	in§§§0.04 this§§§0.04 horrible§§§0.04 situation§§§0.04 in§§§0.04 nepal§§§0.04 our§§§0.04 god§§§0.04 can§§§0.04 help§§§0.04 pita§§§0.04 ji§§§0.04 they§§§0.04 really§§§0.04 need§§§0.04 your§§§0.04 simpathy§§§0.04 #msghelpearth§§§0.04 …§§§0.03
RT @AnupamPkher: Dear God! Please give the people of Nepal the courage to deal with this tragedy. Dear World! Let's give Nepal all the love…	not_related_or_irrelevant	dear§§§0.03 god§§§0.03 !§§§0.03 please§§§0.03 give§§§0.03 the§§§0.03 people§§§0.03 of§§§0.03 nepal§§§0.03 the§§§0.03 courage§§§0.03 to§§§0.03 deal§§§0.03 with§§§0.03 this§§§0.03 tragedy§§§0.03 .§§§0.03 dear§§§0.03 world§§§0.03 !§§§0.03 let's§§§0.03 give§§§0.03 nepal§§§0.03 all§§§0.03 the§§§0.03 love§§§0.03 …§§§0.03
"RT @TODAYonline: LATEST: Nepal's main airport shuts down, @airindiain flights to Kathmandu return to New Delhi, reports @ndtv #NepalQuake"	infrastructure_and_utilities_damage	latest§§§0.0 :§§§0.0 nepal's§§§0.06 main§§§0.06 airport§§§0.06 shuts§§§0.06 down§§§0.06 ,§§§0.05 flights§§§0.06 to§§§0.06 kathmandu§§§0.06 return§§§0.06 to§§§0.06 new§§§0.06 delhi§§§0.06 ,§§§0.0 reports§§§0.0 #nepalquake§§§0.0
RT @harbhajan_singh: A special thank you to the Indian government and IAF for the immediate help and rescue work in Nepal.. Humanity is res…	not_related_or_irrelevant	a§§§0.04 special§§§0.04 thank§§§0.04 you§§§0.04 to§§§0.04 the§§§0.04 indian§§§0.04 government§§§0.04 and§§§0.04 iaf§§§0.04 for§§§0.04 the§§§0.04 immediate§§§0.04 help§§§0.04 and§§§0.04 rescue§§§0.04 work§§§0.04 in§§§0.04 nepal§§§0.04 ..§§§0.03 humanity§§§0.04 is§§§0.04 res§§§0.04 …§§§0.03
#NepalEarthquake - More Oxfam responders arrived in Kathmandu after bit of a wait due to airport being closed following powerful aftershock	infrastructure_and_utilities_damage	#nepalearthquake§§§0.0 -§§§0.0 more§§§0.0 oxfam§§§0.0 responders§§§0.0 arrived§§§0.0 in§§§0.0 kathmandu§§§0.0 after§§§0.0 bit§§§0.0 of§§§0.0 a§§§0.0 wait§§§0.0 due§§§0.0 to§§§0.0 airport§§§0.33 being§§§0.32 closed§§§0.34 following§§§0.0 powerful§§§0.0 aftershock§§§0.0
Building collapsed in Nepal caught Live on Camera http://t.co/3luB72gKKC	infrastructure_and_utilities_damage	building§§§0.5 collapsed§§§0.5 in§§§0.0 nepal§§§0.0 caught§§§0.0 live§§§0.0 on§§§0.0 camera§§§0.0
"RT@Ostrov_A   #ISRAEL #NEPAL  #Israel sent 260 people to #NepalQuake  Medical aid workers,search &amp; rescue people http://t.co/76vKtRaywr"	rescue_volunteering_and_donation_effort	#israel§§§0.0 #nepal§§§0.0 #israel§§§0.05 sent§§§0.05 260§§§0.06 people§§§0.06 to§§§0.06 #nepalquake§§§0.06 medical§§§0.06 aid§§§0.06 workers§§§0.06 ,§§§0.05 search§§§0.06 and§§§0.05 rescue§§§0.06 people§§§0.06
Scripps is gearing up to send highly trained medical response team to Nepal http://t.co/NHgCekuESh http://t.co/yjoftpYKVO	rescue_volunteering_and_donation_effort	scripps§§§0.07 is§§§0.06 gearing§§§0.07 up§§§0.07 to§§§0.07 send§§§0.07 highly§§§0.07 trained§§§0.07 medical§§§0.07 response§§§0.07 team§§§0.07 to§§§0.06 nepal§§§0.06
RT @HDNER: IN PHOTOS: \nQuake deals blow to Nepal’s cultural heritage as before-and-after photos show \nhttp://t.co/TBNmnwhhpP http://t.co/yB…	infrastructure_and_utilities_damage	in§§§0.0 photos§§§0.0 :§§§0.0 quake§§§0.0 deals§§§0.08 blow§§§0.12 to§§§0.12 nepal’s§§§0.12 cultural§§§0.12 heritage§§§0.12 as§§§0.0 before-and-after§§§0.0 photos§§§0.0 show§§§0.0 …§§§0.0
RT @janisctv: Re-using firewood at the main crematorium in #Kathmandu. Funeral pyres are burning day and night. #NepalQuake http://t.co/dmH…	injured_or_dead_people	re-using§§§0.0 firewood§§§0.0 at§§§0.0 the§§§0.0 main§§§0.0 crematorium§§§0.0 in§§§0.0 #kathmandu§§§0.0 .§§§0.0 funeral§§§0.13 pyres§§§0.14 are§§§0.12 burning§§§0.13 day§§§0.13 and§§§0.11 night§§§0.11 .§§§0.0 #nepalquake§§§0.0 …§§§0.0
"To #Kathmandu and back: ‘Even now when I stand up, it feels as though the earth is moving’. http://t.co/MBybCWve5o #NepalQuake"	not_related_or_irrelevant	to§§§0.03 #kathmandu§§§0.03 and§§§0.03 back§§§0.03 :§§§0.03 ‘§§§0.03 even§§§0.03 now§§§0.03 when§§§0.03 i§§§0.03 stand§§§0.04 up§§§0.04 ,§§§0.03 it§§§0.03 feels§§§0.04 as§§§0.04 though§§§0.04 the§§§0.04 earth§§§0.04 is§§§0.04 moving§§§0.04 ’§§§0.03 .§§§0.03 #nepalquake§§§0.03
"As instructed by HEP Yameen, Tourism industry sponsored the Maldivian flight to bring Maldivian's in Nepal Tomorrow,coordinated by FM Dunya!"	rescue_volunteering_and_donation_effort	as§§§0.0 instructed§§§0.0 by§§§0.0 hep§§§0.0 yameen§§§0.0 ,§§§0.0 tourism§§§0.06 industry§§§0.06 sponsored§§§0.06 the§§§0.05 maldivian§§§0.06 flight§§§0.06 to§§§0.05 bring§§§0.05 maldivian's§§§0.06 in§§§0.05 nepal§§§0.05 tomorrow§§§0.0 ,§§§0.0 coordinated§§§0.0 by§§§0.0 fm§§§0.0 dunya§§§0.0 !§§§0.0
Whole building collapsed in a few seconds after the earthquake in Nepal.\n#weprayforyounepal http://t.co/uDjxa1a8Di	infrastructure_and_utilities_damage	whole§§§0.32 building§§§0.34 collapsed§§§0.34 in§§§0.0 a§§§0.0 few§§§0.0 seconds§§§0.0 after§§§0.0 the§§§0.0 earthquake§§§0.0 in§§§0.0 nepal§§§0.0 .§§§0.0 #weprayforyounepal§§§0.0
RT @PostOfficeNews: Donations can also be made to the Nepal Earthquake Appeal @PostOffice  https://t.co/nOduo0biZ4	not_related_or_irrelevant	donations§§§0.09 can§§§0.09 also§§§0.09 be§§§0.09 made§§§0.09 to§§§0.09 the§§§0.09 nepal§§§0.09 earthquake§§§0.09 appeal§§§0.09
Footage shows the moment the devastating quake shatters Nepal:  CCTV footage has emerged of the moment a devas... http://t.co/0K6MyaHcIJ	other_useful_information	footage§§§0.07 shows§§§0.06 the§§§0.08 moment§§§0.09 the§§§0.09 devastating§§§0.1 quake§§§0.09 shatters§§§0.11 nepal§§§0.1 :§§§0.0 cctv§§§0.0 footage§§§0.0 has§§§0.0 emerged§§§0.0 of§§§0.0 the§§§0.0 moment§§§0.0 a§§§0.0 devas§§§0.0 ...§§§0.0
RT @XHNews: Rescuers working to reopen section of China-Nepal highway cut off by quake-triggered landslide #NepalQuake http://t.co/T6TaF89L…	infrastructure_and_utilities_damage	rescuers§§§0.0 working§§§0.0 to§§§0.03 reopen§§§0.09 section§§§0.1 of§§§0.09 china-nepal§§§0.1 highway§§§0.1 cut§§§0.1 off§§§0.1 by§§§0.0 quake-triggered§§§0.0 landslide§§§0.0 #nepalquake§§§0.0 …§§§0.0
Before and after photographs: Devastating earthquake wipes off important monuments in Nepal ... - http://t.co/hOy97dL0Hu #NewsInTweetsIndia	infrastructure_and_utilities_damage	before§§§0.0 and§§§0.0 after§§§0.0 photographs§§§0.0 :§§§0.0 devastating§§§0.0 earthquake§§§0.0 wipes§§§0.25 off§§§0.25 important§§§0.25 monuments§§§0.25 in§§§0.0 nepal§§§0.0 ...§§§0.0 -§§§0.0 #newsintweetsindia§§§0.0
RT @a_campolina: Great to see our @ActionAid international and Nepalese teams working tirelessly with local movements in our response in #N…	rescue_volunteering_and_donation_effort	great§§§0.0 to§§§0.0 see§§§0.0 our§§§0.06 international§§§0.07 and§§§0.07 nepalese§§§0.07 teams§§§0.07 working§§§0.07 tirelessly§§§0.08 with§§§0.07 local§§§0.07 movements§§§0.07 in§§§0.0 our§§§0.0 response§§§0.0 in§§§0.0 #n§§§0.0 …§§§0.0
wowaa Photos: Over 1500 killed in massive earthquake in Nepal today http://t.co/c6apOCxX5y	injured_or_dead_people	wowaa§§§0.0 photos§§§0.0 :§§§0.0 over§§§0.33 1500§§§0.34 killed§§§0.33 in§§§0.0 massive§§§0.0 earthquake§§§0.0 in§§§0.0 nepal§§§0.0 today§§§0.0
The Power of Business in Emergencies - Online Briefing on the Nepal Earthquake http://t.co/fG3YZBRAND	other_useful_information	the§§§0.0 power§§§0.0 of§§§0.0 business§§§0.0 in§§§0.0 emergencies§§§0.0 -§§§0.0 online§§§0.14 briefing§§§0.16 on§§§0.14 the§§§0.14 nepal§§§0.15 earthquake§§§0.13
"After being closed nearly three hours, Kathmandu\'s airport reopen"" - Syukran! #Nepal #nepalearthquake"	infrastructure_and_utilities_damage	after§§§0.0 being§§§0.0 closed§§§0.0 nearly§§§0.0 three§§§0.0 hours§§§0.0 ,§§§0.0 kathmandu\'s§§§0.15 airport§§§0.14 reopen§§§0.14 ""§§§0.0 -§§§0.0 syukran§§§0.0 !§§§0.0 #nepal§§§0.0 #nepalearthquake§§§0.0
I'm raising money for nepal earth quake relief fund. Click to Donate: http://t.co/cxEzhhTnGF via @gofundme	rescue_volunteering_and_donation_effort	i'm§§§0.07 raising§§§0.09 money§§§0.09 for§§§0.09 nepal§§§0.1 earth§§§0.1 quake§§§0.1 relief§§§0.1 fund§§§0.1 .§§§0.0 click§§§0.0 to§§§0.0 donate§§§0.0 :§§§0.0 via§§§0.0
"RT @morgaaanf: 1,000 were killed after an earthquake in Nepal &amp; people were worrying about Bruce Jenner. The power of media is scary http:/…"	injured_or_dead_people	1,000§§§0.34 were§§§0.33 killed§§§0.33 after§§§0.0 an§§§0.0 earthquake§§§0.0 in§§§0.0 nepal§§§0.0 and§§§0.0 people§§§0.0 were§§§0.0 worrying§§§0.0 about§§§0.0 bruce§§§0.0 jenner§§§0.0 .§§§0.0 the§§§0.0 power§§§0.0 of§§§0.0 media§§§0.0 is§§§0.0 scary§§§0.0 :/§§§0.0 …§§§0.0
#ukip supporters probably in hiding after #NepalEarthquake Since basically they are voting for a party that wants to reduce foreign aid ὄD	not_related_or_irrelevant	#ukip§§§0.04 supporters§§§0.04 probably§§§0.04 in§§§0.04 hiding§§§0.04 after§§§0.03 #nepalearthquake§§§0.03 since§§§0.04 basically§§§0.04 they§§§0.04 are§§§0.04 voting§§§0.04 for§§§0.04 a§§§0.04 party§§§0.04 that§§§0.04 wants§§§0.04 to§§§0.04 reduce§§§0.04 foreign§§§0.04 aid§§§0.04 ὄd§§§0.04
"RT @PhinneyHub: “If we had had money we would have built a strong house. But we had none. There is no place to go."" #Nepal http://t.co/2aZ5…"	not_related_or_irrelevant	“§§§0.03 if§§§0.03 we§§§0.03 had§§§0.03 had§§§0.03 money§§§0.03 we§§§0.03 would§§§0.03 have§§§0.03 built§§§0.04 a§§§0.04 strong§§§0.04 house§§§0.04 .§§§0.03 but§§§0.03 we§§§0.03 had§§§0.03 none§§§0.03 .§§§0.03 there§§§0.03 is§§§0.03 no§§§0.03 place§§§0.04 to§§§0.03 go§§§0.03 .§§§0.03 ""§§§0.03 #nepal§§§0.03 …§§§0.03
